dataset,batch_idx,sample_in_batch,video_path,gap_ms,method,retention_fraction,retention_percent,gap_start_mel,gap_end_mel,gap_start_sec,gap_end_sec,kept_frames_in_reduced_region,reduced_region_frames,effective_total_unique_frames,local_start_video_frame,local_end_video_frame,pesq,stoi
grid,142,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/lria8a.mpg,500,uniform,0.75,75.0,5,55,0.05,0.55,56,75,56,-1,-1,2.4516985416412354,0.9116155623037341
grid,142,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/lria8a.mpg,500,local,0.25,25.0,5,55,0.05,0.55,6,22,59,0,21,2.6229019165039062,0.925484294774893
grid,142,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/lria8a.mpg,500,local,0.5,50.0,5,55,0.05,0.55,11,22,64,0,21,2.4946606159210205,0.9116646266391887
grid,142,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/lria8a.mpg,500,local,0.75,75.0,5,55,0.05,0.55,16,22,69,0,21,2.580486536026001,0.9199465456102883
grid,142,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/lria8a.mpg,500,full,1.0,100.0,5,55,0.05,0.55,75,75,75,-1,-1,2.5026261806488037,0.9079923330359979
grid,142,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/pbaf1n.mpg,500,uniform,0.25,25.0,129,179,1.29,1.79,19,75,19,-1,-1,2.8757107257843018,0.9396278019343829
grid,142,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/pbaf1n.mpg,500,uniform,0.5,50.0,129,179,1.29,1.79,38,75,38,-1,-1,2.4229495525360107,0.943844940855803
grid,142,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/pbaf1n.mpg,500,uniform,0.75,75.0,129,179,1.29,1.79,56,75,56,-1,-1,2.5078132152557373,0.9422650528257829
grid,142,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/pbaf1n.mpg,500,local,0.25,25.0,129,179,1.29,1.79,7,29,53,24,52,2.9456238746643066,0.9464242914377646
grid,142,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/pbaf1n.mpg,500,local,0.5,50.0,129,179,1.29,1.79,14,29,60,24,52,2.6804938316345215,0.9468328291679663
grid,142,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/pbaf1n.mpg,500,local,0.75,75.0,129,179,1.29,1.79,22,29,68,24,52,2.813087224960327,0.9488293658045196
grid,142,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/pbaf1n.mpg,500,full,1.0,100.0,129,179,1.29,1.79,75,75,75,-1,-1,2.3832128047943115,0.9408184656169253
grid,142,8,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/pgia2s.mpg,500,uniform,0.25,25.0,249,299,2.49,2.99,19,75,19,-1,-1,3.32915997505188,0.9780763325049507
grid,142,8,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/pgia2s.mpg,500,uniform,0.5,50.0,249,299,2.49,2.99,38,75,38,-1,-1,3.3893215656280518,0.9802907505859689
grid,142,8,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/pgia2s.mpg,500,uniform,0.75,75.0,249,299,2.49,2.99,56,75,56,-1,-1,3.4037013053894043,0.9771222181959272
grid,142,8,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/pgia2s.mpg,500,local,0.25,25.0,249,299,2.49,2.99,5,21,59,54,74,3.3328492641448975,0.9680482950906083
grid,142,8,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/pgia2s.mpg,500,local,0.5,50.0,249,299,2.49,2.99,10,21,64,54,74,3.3224964141845703,0.9662863457690382
grid,142,8,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/pgia2s.mpg,500,local,0.75,75.0,249,299,2.49,2.99,16,21,70,54,74,3.3939831256866455,0.9774267463234113
grid,142,8,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/pgia2s.mpg,500,full,1.0,100.0,249,299,2.49,2.99,75,75,75,-1,-1,3.4230382442474365,0.9798986541579251
grid,142,9,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/bbai3n.mpg,500,uniform,0.25,25.0,119,169,1.19,1.69,19,75,19,-1,-1,2.1448256969451904,0.86338722215394
grid,142,9,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/bbai3n.mpg,500,uniform,0.5,50.0,119,169,1.19,1.69,38,75,38,-1,-1,2.215223550796509,0.8919128480746604
grid,142,9,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/bbai3n.mpg,500,uniform,0.75,75.0,119,169,1.19,1.69,56,75,56,-1,-1,2.1757750511169434,0.9187054263848804
grid,142,9,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/bbai3n.mpg,500,local,0.25,25.0,119,169,1.19,1.69,8,30,53,21,50,2.2371280193328857,0.8885112764022121
grid,142,9,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/bbai3n.mpg,500,local,0.5,50.0,119,169,1.19,1.69,15,30,60,21,50,2.189401388168335,0.9027831689321267
grid,142,9,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/bbai3n.mpg,500,local,0.75,75.0,119,169,1.19,1.69,22,30,67,21,50,2.2042365074157715,0.9006839042477255
grid,142,9,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/bbai3n.mpg,500,full,1.0,100.0,119,169,1.19,1.69,75,75,75,-1,-1,2.244342088699341,0.9242316375346169
grid,142,10,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/pbaz3n.mpg,500,uniform,0.25,25.0,177,227,1.77,2.27,19,75,19,-1,-1,2.8672709465026855,0.8699373894594133
grid,142,10,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/pbaz3n.mpg,500,uniform,0.5,50.0,177,227,1.77,2.27,38,75,38,-1,-1,2.836256504058838,0.8825833013509622
grid,142,10,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/pbaz3n.mpg,500,uniform,0.75,75.0,177,227,1.77,2.27,56,75,56,-1,-1,2.9381914138793945,0.8887948182527632
grid,142,10,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/pbaz3n.mpg,500,local,0.25,25.0,177,227,1.77,2.27,7,29,53,36,64,2.7374331951141357,0.884408702605768
grid,142,10,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/pbaz3n.mpg,500,local,0.5,50.0,177,227,1.77,2.27,14,29,60,36,64,2.876713991165161,0.8777976058935848
grid,142,10,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/pbaz3n.mpg,500,local,0.75,75.0,177,227,1.77,2.27,22,29,68,36,64,2.7079885005950928,0.8943133222580844
grid,142,10,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/pbaz3n.mpg,500,full,1.0,100.0,177,227,1.77,2.27,75,75,75,-1,-1,2.92020583152771,0.9082276095742229
grid,142,11,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/lgbc7p.mpg,500,uniform,0.25,25.0,91,141,0.91,1.41,19,75,19,-1,-1,2.4095265865325928,0.9492734224639192
grid,142,11,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/lgbc7p.mpg,500,uniform,0.5,50.0,91,141,0.91,1.41,38,75,38,-1,-1,2.2574288845062256,0.938096478600761
grid,142,11,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/lgbc7p.mpg,500,uniform,0.75,75.0,91,141,0.91,1.41,56,75,56,-1,-1,2.3088667392730713,0.9449781871823518
grid,142,11,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/lgbc7p.mpg,500,local,0.25,25.0,91,141,0.91,1.41,8,30,53,14,43,2.3473920822143555,0.9067213229469927
grid,142,11,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/lgbc7p.mpg,500,local,0.5,50.0,91,141,0.91,1.41,15,30,60,14,43,2.2504446506500244,0.9162894943309133
grid,142,11,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/lgbc7p.mpg,500,local,0.75,75.0,91,141,0.91,1.41,22,30,67,14,43,2.2562360763549805,0.9433246042205569
grid,142,11,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/lgbc7p.mpg,500,full,1.0,100.0,91,141,0.91,1.41,75,75,75,-1,-1,2.390759229660034,0.9500472571129978
grid,142,12,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/sgal8s.mpg,500,uniform,0.25,25.0,139,189,1.39,1.89,19,75,19,-1,-1,2.718997001647949,0.9601119535812092
grid,142,12,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/sgal8s.mpg,500,uniform,0.5,50.0,139,189,1.39,1.89,38,75,38,-1,-1,2.7748799324035645,0.9550650190790844
grid,142,12,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/sgal8s.mpg,500,uniform,0.75,75.0,139,189,1.39,1.89,56,75,56,-1,-1,2.774137020111084,0.9505133044173699
grid,142,12,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/sgal8s.mpg,500,local,0.25,25.0,139,189,1.39,1.89,8,30,53,26,55,2.5027401447296143,0.9499622262804562
grid,142,12,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/sgal8s.mpg,500,local,0.5,50.0,139,189,1.39,1.89,15,30,60,26,55,2.85542368888855,0.958069143675847
grid,142,12,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/sgal8s.mpg,500,local,0.75,75.0,139,189,1.39,1.89,22,30,67,26,55,2.8124654293060303,0.9599751260218413
grid,142,12,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/sgal8s.mpg,500,full,1.0,100.0,139,189,1.39,1.89,75,75,75,-1,-1,2.643688678741455,0.9380084216529087
grid,142,13,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/lwau8s.mpg,500,uniform,0.25,25.0,65,115,0.65,1.15,19,75,19,-1,-1,2.7051711082458496,0.918023764200103
grid,142,13,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/lwau8s.mpg,500,uniform,0.5,50.0,65,115,0.65,1.15,38,75,38,-1,-1,2.5544440746307373,0.9329729823243472
grid,142,13,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/lwau8s.mpg,500,uniform,0.75,75.0,65,115,0.65,1.15,56,75,56,-1,-1,3.0182836055755615,0.9366616663949706
grid,142,13,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/lwau8s.mpg,500,local,0.25,25.0,65,115,0.65,1.15,7,29,53,8,36,2.2203052043914795,0.9330080673570881
grid,142,13,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/lwau8s.mpg,500,local,0.5,50.0,65,115,0.65,1.15,14,29,60,8,36,2.6614797115325928,0.9321305632046633
grid,142,13,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/lwau8s.mpg,500,local,0.75,75.0,65,115,0.65,1.15,22,29,68,8,36,2.63961124420166,0.9290030373496908
grid,142,13,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/lwau8s.mpg,500,full,1.0,100.0,65,115,0.65,1.15,75,75,75,-1,-1,2.34084153175354,0.926973275453239
grid,142,14,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/bbio3n.mpg,500,uniform,0.25,25.0,173,223,1.73,2.23,19,75,19,-1,-1,2.5339972972869873,0.9022289920666974
grid,142,14,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/bbio3n.mpg,500,uniform,0.5,50.0,173,223,1.73,2.23,38,75,38,-1,-1,3.005845546722412,0.9024073828964749
grid,142,14,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/bbio3n.mpg,500,uniform,0.75,75.0,173,223,1.73,2.23,56,75,56,-1,-1,2.89564847946167,0.9063870872967206
grid,142,14,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/bbio3n.mpg,500,local,0.25,25.0,173,223,1.73,2.23,7,29,53,35,63,2.594346284866333,0.9145724177169706
grid,142,14,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/bbio3n.mpg,500,local,0.5,50.0,173,223,1.73,2.23,14,29,60,35,63,2.9784059524536133,0.8928320145864103
grid,142,14,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/bbio3n.mpg,500,local,0.75,75.0,173,223,1.73,2.23,22,29,68,35,63,2.7496676445007324,0.9133238191418538
grid,142,14,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/bbio3n.mpg,500,full,1.0,100.0,173,223,1.73,2.23,75,75,75,-1,-1,2.628309726715088,0.920449282640471
grid,142,15,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/bgwr3n.mpg,500,uniform,0.25,25.0,70,120,0.7,1.2,19,75,19,-1,-1,1.9475120306015015,0.8108392610539558
grid,142,15,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/bgwr3n.mpg,500,uniform,0.5,50.0,70,120,0.7,1.2,38,75,38,-1,-1,1.925638198852539,0.7946064097616801
grid,142,15,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/bgwr3n.mpg,500,uniform,0.75,75.0,70,120,0.7,1.2,56,75,56,-1,-1,1.936779499053955,0.7964368807271694
grid,142,15,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/bgwr3n.mpg,500,local,0.25,25.0,70,120,0.7,1.2,7,29,53,9,37,1.9313989877700806,0.8067955703680056
grid,142,15,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/bgwr3n.mpg,500,local,0.5,50.0,70,120,0.7,1.2,14,29,60,9,37,1.8940590620040894,0.7953995607476337
grid,142,15,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/bgwr3n.mpg,500,local,0.75,75.0,70,120,0.7,1.2,22,29,68,9,37,1.9404703378677368,0.7973455031097082
grid,142,15,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/bgwr3n.mpg,500,full,1.0,100.0,70,120,0.7,1.2,75,75,75,-1,-1,1.9375977516174316,0.7977977906900866
grid,143,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/prbm8a.mpg,500,uniform,0.25,25.0,120,170,1.2,1.7,19,75,19,-1,-1,1.851792573928833,0.8566741113937602
grid,143,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/prbm8a.mpg,500,uniform,0.5,50.0,120,170,1.2,1.7,38,75,38,-1,-1,1.9006133079528809,0.860685418431273
grid,143,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/prbm8a.mpg,500,uniform,0.75,75.0,120,170,1.2,1.7,56,75,56,-1,-1,1.9745311737060547,0.8579933739035658
grid,143,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/prbm8a.mpg,500,local,0.25,25.0,120,170,1.2,1.7,8,30,53,21,50,1.7838799953460693,0.8511163095342907
grid,143,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/prbm8a.mpg,500,local,0.5,50.0,120,170,1.2,1.7,15,30,60,21,50,2.0461387634277344,0.8640125635419044
grid,143,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/prbm8a.mpg,500,local,0.75,75.0,120,170,1.2,1.7,22,30,67,21,50,2.033149242401123,0.8498771978487855
grid,143,0,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/prbm8a.mpg,500,full,1.0,100.0,120,170,1.2,1.7,75,75,75,-1,-1,1.9919569492340088,0.8464778790323723
grid,143,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/srik1n.mpg,500,uniform,0.25,25.0,219,269,2.19,2.69,19,75,19,-1,-1,4.027563095092773,0.9791461096316258
grid,143,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/srik1n.mpg,500,uniform,0.5,50.0,219,269,2.19,2.69,38,75,38,-1,-1,4.155362606048584,0.9812806546874994
grid,143,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/srik1n.mpg,500,uniform,0.75,75.0,219,269,2.19,2.69,56,75,56,-1,-1,4.003007411956787,0.9826498526370572
grid,143,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/srik1n.mpg,500,local,0.25,25.0,219,269,2.19,2.69,7,29,53,46,74,4.2343902587890625,0.983151388630662
grid,143,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/srik1n.mpg,500,local,0.5,50.0,219,269,2.19,2.69,14,29,60,46,74,4.087667465209961,0.9829805898205921
grid,143,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/srik1n.mpg,500,local,0.75,75.0,219,269,2.19,2.69,22,29,68,46,74,4.188845634460449,0.984745465306206
grid,143,1,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/srik1n.mpg,500,full,1.0,100.0,219,269,2.19,2.69,75,75,75,-1,-1,4.027129650115967,0.979600454322312
grid,143,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/bgij7n.mpg,500,uniform,0.25,25.0,230,280,2.3,2.8,19,75,19,-1,-1,2.8671627044677734,0.8825196822967025
grid,143,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/bgij7n.mpg,500,uniform,0.5,50.0,230,280,2.3,2.8,38,75,38,-1,-1,2.9116032123565674,0.8941705685982145
grid,143,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/bgij7n.mpg,500,uniform,0.75,75.0,230,280,2.3,2.8,56,75,56,-1,-1,2.956047534942627,0.8973179554601938
grid,143,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/bgij7n.mpg,500,local,0.25,25.0,230,280,2.3,2.8,6,26,55,49,74,2.872123956680298,0.9000431106737434
grid,143,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/bgij7n.mpg,500,local,0.5,50.0,230,280,2.3,2.8,13,26,62,49,74,2.9712493419647217,0.9011859978255221
grid,143,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/bgij7n.mpg,500,local,0.75,75.0,230,280,2.3,2.8,20,26,69,49,74,2.9577157497406006,0.8971248719705167
grid,143,2,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/bgij7n.mpg,500,full,1.0,100.0,230,280,2.3,2.8,75,75,75,-1,-1,2.743889808654785,0.8963363785557793
grid,143,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/lbaa3n.mpg,500,uniform,0.25,25.0,69,119,0.69,1.19,19,75,19,-1,-1,1.8169468641281128,0.927732450701767
grid,143,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/lbaa3n.mpg,500,uniform,0.5,50.0,69,119,0.69,1.19,38,75,38,-1,-1,1.8940649032592773,0.9408676593785463
grid,143,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/lbaa3n.mpg,500,uniform,0.75,75.0,69,119,0.69,1.19,56,75,56,-1,-1,1.8903660774230957,0.9435487025669531
grid,143,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/lbaa3n.mpg,500,local,0.25,25.0,69,119,0.69,1.19,7,29,53,9,37,1.9448773860931396,0.9147302781455149
grid,143,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/lbaa3n.mpg,500,local,0.5,50.0,69,119,0.69,1.19,14,29,60,9,37,1.7616101503372192,0.9430511440502084
grid,143,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/lbaa3n.mpg,500,local,0.75,75.0,69,119,0.69,1.19,22,29,68,9,37,1.7841269969940186,0.9421748494227139
grid,143,3,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/lbaa3n.mpg,500,full,1.0,100.0,69,119,0.69,1.19,75,75,75,-1,-1,1.8089005947113037,0.9464791625052752
grid,143,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/bgay1p.mpg,500,uniform,0.25,25.0,195,245,1.95,2.45,19,75,19,-1,-1,3.1571598052978516,0.9522647714656379
grid,143,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/bgay1p.mpg,500,uniform,0.5,50.0,195,245,1.95,2.45,38,75,38,-1,-1,3.4127819538116455,0.9542684886074837
grid,143,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/bgay1p.mpg,500,uniform,0.75,75.0,195,245,1.95,2.45,56,75,56,-1,-1,3.3742306232452393,0.9508009113394398
grid,143,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/bgay1p.mpg,500,local,0.25,25.0,195,245,1.95,2.45,8,30,53,40,69,3.14219069480896,0.945083258148386
grid,143,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/bgay1p.mpg,500,local,0.5,50.0,195,245,1.95,2.45,15,30,60,40,69,2.7572405338287354,0.9385930979344049
grid,143,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/bgay1p.mpg,500,local,0.75,75.0,195,245,1.95,2.45,22,30,67,40,69,3.0802338123321533,0.9547791293269102
grid,143,4,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/bgay1p.mpg,500,full,1.0,100.0,195,245,1.95,2.45,75,75,75,-1,-1,3.1216254234313965,0.9525857398951316
grid,143,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/lgbc5n.mpg,500,uniform,0.25,25.0,67,117,0.67,1.17,19,75,19,-1,-1,2.127453565597534,0.9388066042387804
grid,143,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/lgbc5n.mpg,500,uniform,0.5,50.0,67,117,0.67,1.17,38,75,38,-1,-1,1.9064772129058838,0.9402439505344351
grid,143,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/lgbc5n.mpg,500,uniform,0.75,75.0,67,117,0.67,1.17,56,75,56,-1,-1,2.775942802429199,0.949687646748464
grid,143,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/lgbc5n.mpg,500,local,0.25,25.0,67,117,0.67,1.17,8,30,53,8,37,2.4918406009674072,0.9332727083320737
grid,143,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/lgbc5n.mpg,500,local,0.5,50.0,67,117,0.67,1.17,15,30,60,8,37,2.034099578857422,0.9378725951579668
grid,143,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/lgbc5n.mpg,500,local,0.75,75.0,67,117,0.67,1.17,22,30,67,8,37,2.6654179096221924,0.942853047802445
grid,143,5,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/lgbc5n.mpg,500,full,1.0,100.0,67,117,0.67,1.17,75,75,75,-1,-1,2.770526170730591,0.9452302517840051
grid,143,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/srae1n.mpg,500,uniform,0.25,25.0,59,109,0.59,1.09,19,75,19,-1,-1,1.9015955924987793,0.857983168481267
grid,143,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/srae1n.mpg,500,uniform,0.5,50.0,59,109,0.59,1.09,38,75,38,-1,-1,2.5348386764526367,0.9424605239042829
grid,143,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/srae1n.mpg,500,uniform,0.75,75.0,59,109,0.59,1.09,56,75,56,-1,-1,2.217897891998291,0.9315352805634762
grid,143,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/srae1n.mpg,500,local,0.25,25.0,59,109,0.59,1.09,8,30,53,6,35,2.053074836730957,0.8892512507276796
grid,143,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/srae1n.mpg,500,local,0.5,50.0,59,109,0.59,1.09,15,30,60,6,35,2.419567346572876,0.9461313668896035
grid,143,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/srae1n.mpg,500,local,0.75,75.0,59,109,0.59,1.09,22,30,67,6,35,2.3142199516296387,0.9351644516102853
grid,143,6,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/srae1n.mpg,500,full,1.0,100.0,59,109,0.59,1.09,75,75,75,-1,-1,2.359745502471924,0.943916911795926
grid,143,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/lwau9p.mpg,500,uniform,0.25,25.0,75,125,0.75,1.25,19,75,19,-1,-1,2.525426149368286,0.9329516288477425
grid,143,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/lwau9p.mpg,500,uniform,0.5,50.0,75,125,0.75,1.25,38,75,38,-1,-1,2.297761917114258,0.941698647717376
grid,143,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/lwau9p.mpg,500,uniform,0.75,75.0,75,125,0.75,1.25,56,75,56,-1,-1,2.7834432125091553,0.9336838764336808
grid,143,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/lwau9p.mpg,500,local,0.25,25.0,75,125,0.75,1.25,8,30,53,10,39,2.515164375305176,0.9221714975304673
grid,143,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/lwau9p.mpg,500,local,0.5,50.0,75,125,0.75,1.25,15,30,60,10,39,2.8034682273864746,0.9403560421484407
grid,143,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/lwau9p.mpg,500,local,0.75,75.0,75,125,0.75,1.25,22,30,67,10,39,2.865906000137329,0.946103633363105
grid,143,7,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/lwau9p.mpg,500,full,1.0,100.0,75,125,0.75,1.25,75,75,75,-1,-1,2.574690341949463,0.9394193074650021
grid,143,8,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/pwwa7n.mpg,500,uniform,0.25,25.0,107,157,1.07,1.57,19,75,19,-1,-1,2.180947780609131,0.8863622765187202
grid,143,8,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/pwwa7n.mpg,500,uniform,0.5,50.0,107,157,1.07,1.57,38,75,38,-1,-1,2.133868932723999,0.9337343149319487
grid,143,8,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/pwwa7n.mpg,500,uniform,0.75,75.0,107,157,1.07,1.57,56,75,56,-1,-1,1.720143437385559,0.9272773763092964
grid,143,8,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/pwwa7n.mpg,500,local,0.25,25.0,107,157,1.07,1.57,8,30,53,18,47,2.1992335319519043,0.9238096728302798
grid,143,8,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/pwwa7n.mpg,500,local,0.5,50.0,107,157,1.07,1.57,15,30,60,18,47,2.0842113494873047,0.9274313385927299
grid,143,8,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/pwwa7n.mpg,500,local,0.75,75.0,107,157,1.07,1.57,22,30,67,18,47,1.7161210775375366,0.9237998773629382
grid,143,8,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/pwwa7n.mpg,500,full,1.0,100.0,107,157,1.07,1.57,75,75,75,-1,-1,1.7327377796173096,0.9344661507113021
grid,143,9,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/sray6a.mpg,500,uniform,0.25,25.0,64,114,0.64,1.14,19,75,19,-1,-1,2.2383956909179688,0.9021795925039587
grid,143,9,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/sray6a.mpg,500,uniform,0.5,50.0,64,114,0.64,1.14,38,75,38,-1,-1,2.4748082160949707,0.913137818613707
grid,143,9,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/sray6a.mpg,500,uniform,0.75,75.0,64,114,0.64,1.14,56,75,56,-1,-1,2.088127851486206,0.9149479441207757
grid,143,9,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/sray6a.mpg,500,local,0.25,25.0,64,114,0.64,1.14,7,29,53,8,36,2.7376151084899902,0.8933012400880336
grid,143,9,/home/nabizadz/Projects/Mahsa/datasets/grid/test/s34/sray6a.mpg,500,local,0.5,50.0,64,114,0.64,1.14,14,29,60,8,36,2.423769474029541,0.930663934733272
