dataset,batch_idx,sample_in_batch,video_path,gap_ms,method,retention_fraction,retention_percent,gap_start_mel,gap_end_mel,gap_start_sec,gap_end_sec,kept_frames_in_reduced_region,reduced_region_frames,effective_total_unique_frames,local_start_video_frame,local_end_video_frame,pesq,stoi
lrs2,119,5,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6374083655167624227/00085.mp4,1000,local,0.75,75.0,190,290,1.9,2.9,27,36,66,39,74,4.643888473510742,0.9999999999999998
lrs2,119,5,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6374083655167624227/00085.mp4,1000,full,1.0,100.0,190,290,1.9,2.9,75,75,75,-1,-1,4.643888473510742,0.9999999999999998
lrs2,119,6,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6374083655167624227/00102.mp4,1000,uniform,0.25,25.0,77,177,0.77,1.77,19,75,19,-1,-1,1.3105772733688354,0.7548604798503282
lrs2,119,6,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6374083655167624227/00102.mp4,1000,uniform,0.5,50.0,77,177,0.77,1.77,38,75,38,-1,-1,1.4865186214447021,0.8365920436425877
lrs2,119,6,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6374083655167624227/00102.mp4,1000,uniform,0.75,75.0,77,177,0.77,1.77,56,75,56,-1,-1,1.4564104080200195,0.8995516296375119
lrs2,119,6,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6374083655167624227/00102.mp4,1000,local,0.25,25.0,77,177,0.77,1.77,10,42,43,11,52,1.360823392868042,0.8398967064292872
lrs2,119,6,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6374083655167624227/00102.mp4,1000,local,0.5,50.0,77,177,0.77,1.77,21,42,54,11,52,1.4397375583648682,0.8456700883878318
lrs2,119,6,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6374083655167624227/00102.mp4,1000,local,0.75,75.0,77,177,0.77,1.77,32,42,65,11,52,1.5991597175598145,0.8907781012143816
lrs2,119,6,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6374083655167624227/00102.mp4,1000,full,1.0,100.0,77,177,0.77,1.77,75,75,75,-1,-1,1.6840511560440063,0.9133562309421341
lrs2,119,7,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6374083655167624227/00105.mp4,1000,uniform,0.25,25.0,191,291,1.91,2.91,19,75,19,-1,-1,4.643888473510742,1.0
lrs2,119,7,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6374083655167624227/00105.mp4,1000,uniform,0.5,50.0,191,291,1.91,2.91,38,75,38,-1,-1,4.643888473510742,1.0
lrs2,119,7,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6374083655167624227/00105.mp4,1000,uniform,0.75,75.0,191,291,1.91,2.91,56,75,56,-1,-1,4.643888473510742,1.0
lrs2,119,7,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6374083655167624227/00105.mp4,1000,local,0.25,25.0,191,291,1.91,2.91,9,36,48,39,74,4.643888473510742,1.0
lrs2,119,7,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6374083655167624227/00105.mp4,1000,local,0.5,50.0,191,291,1.91,2.91,18,36,57,39,74,4.643888473510742,1.0
lrs2,119,7,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6374083655167624227/00105.mp4,1000,local,0.75,75.0,191,291,1.91,2.91,27,36,66,39,74,4.643888473510742,1.0
lrs2,119,7,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6374083655167624227/00105.mp4,1000,full,1.0,100.0,191,291,1.91,2.91,75,75,75,-1,-1,4.643888473510742,1.0
lrs2,120,0,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6374083655167624227/00107.mp4,1000,uniform,0.25,25.0,4,104,0.04,1.04,19,75,19,-1,-1,1.1454696655273438,0.3142678035253743
lrs2,120,0,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6374083655167624227/00107.mp4,1000,uniform,0.5,50.0,4,104,0.04,1.04,38,75,38,-1,-1,1.2081340551376343,0.530059501504835
lrs2,120,0,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6374083655167624227/00107.mp4,1000,uniform,0.75,75.0,4,104,0.04,1.04,56,75,56,-1,-1,1.142151951789856,0.4414006208370348
lrs2,120,0,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6374083655167624227/00107.mp4,1000,local,0.25,25.0,4,104,0.04,1.04,8,34,49,0,33,1.1454477310180664,0.3566323393208257
lrs2,120,0,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6374083655167624227/00107.mp4,1000,local,0.5,50.0,4,104,0.04,1.04,17,34,58,0,33,1.174468994140625,0.5130839543625129
lrs2,120,0,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6374083655167624227/00107.mp4,1000,local,0.75,75.0,4,104,0.04,1.04,26,34,67,0,33,1.1839934587478638,0.4688589688704326
lrs2,120,0,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6374083655167624227/00107.mp4,1000,full,1.0,100.0,4,104,0.04,1.04,75,75,75,-1,-1,1.1811587810516357,0.5300811170603421
lrs2,120,1,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6374083655167624227/00119.mp4,1000,uniform,0.25,25.0,12,112,0.12,1.12,19,75,19,-1,-1,1.138540506362915,0.4015445178537971
lrs2,120,1,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6374083655167624227/00119.mp4,1000,uniform,0.5,50.0,12,112,0.12,1.12,38,75,38,-1,-1,1.18340003490448,0.4749650298329551
lrs2,120,1,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6374083655167624227/00119.mp4,1000,uniform,0.75,75.0,12,112,0.12,1.12,56,75,56,-1,-1,1.240681767463684,0.4719180112481291
lrs2,120,1,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6374083655167624227/00119.mp4,1000,local,0.25,25.0,12,112,0.12,1.12,9,37,47,0,36,1.1264843940734863,0.16772461241129785
lrs2,120,1,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6374083655167624227/00119.mp4,1000,local,0.5,50.0,12,112,0.12,1.12,18,37,56,0,36,1.196558952331543,0.4450711067837847
lrs2,120,1,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6374083655167624227/00119.mp4,1000,local,0.75,75.0,12,112,0.12,1.12,28,37,66,0,36,1.3004751205444336,0.605737020044444
lrs2,120,1,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6374083655167624227/00119.mp4,1000,full,1.0,100.0,12,112,0.12,1.12,75,75,75,-1,-1,1.4186640977859497,0.7338070940525502
lrs2,120,2,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6374454740211592999/00010.mp4,1000,uniform,0.25,25.0,167,267,1.67,2.67,19,75,19,-1,-1,4.643888473510742,1.0
lrs2,120,2,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6374454740211592999/00010.mp4,1000,uniform,0.5,50.0,167,267,1.67,2.67,38,75,38,-1,-1,4.643888473510742,1.0
lrs2,120,2,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6374454740211592999/00010.mp4,1000,uniform,0.75,75.0,167,267,1.67,2.67,56,75,56,-1,-1,4.643888473510742,1.0
lrs2,120,2,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6374454740211592999/00010.mp4,1000,local,0.25,25.0,167,267,1.67,2.67,10,42,43,33,74,4.643888473510742,1.0
lrs2,120,2,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6374454740211592999/00010.mp4,1000,local,0.5,50.0,167,267,1.67,2.67,21,42,54,33,74,4.643888473510742,1.0
lrs2,120,2,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6374454740211592999/00010.mp4,1000,local,0.75,75.0,167,267,1.67,2.67,32,42,65,33,74,4.643888473510742,1.0
lrs2,120,2,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6374454740211592999/00010.mp4,1000,full,1.0,100.0,167,267,1.67,2.67,75,75,75,-1,-1,4.643888473510742,1.0
lrs2,120,3,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6374802632562566873/00011.mp4,1000,uniform,0.25,25.0,28,128,0.28,1.28,19,75,19,-1,-1,1.2371655702590942,0.6622518110446074
lrs2,120,3,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6374802632562566873/00011.mp4,1000,uniform,0.5,50.0,28,128,0.28,1.28,38,75,38,-1,-1,1.3090448379516602,0.7431198811308887
lrs2,120,3,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6374802632562566873/00011.mp4,1000,uniform,0.75,75.0,28,128,0.28,1.28,56,75,56,-1,-1,1.2432200908660889,0.7283209035063122
lrs2,120,3,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6374802632562566873/00011.mp4,1000,local,0.25,25.0,28,128,0.28,1.28,10,40,45,0,39,1.33684241771698,0.7602455561259203
lrs2,120,3,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6374802632562566873/00011.mp4,1000,local,0.5,50.0,28,128,0.28,1.28,20,40,55,0,39,1.3989568948745728,0.7833405204340773
lrs2,120,3,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6374802632562566873/00011.mp4,1000,local,0.75,75.0,28,128,0.28,1.28,30,40,65,0,39,1.3215707540512085,0.7432118307082265
lrs2,120,3,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6374802632562566873/00011.mp4,1000,full,1.0,100.0,28,128,0.28,1.28,75,75,75,-1,-1,1.4686341285705566,0.8162663929275
lrs2,120,4,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6374802632562566873/00024.mp4,1000,uniform,0.25,25.0,195,295,1.95,2.95,19,75,19,-1,-1,4.643888473510742,0.9999999999999996
lrs2,120,4,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6374802632562566873/00024.mp4,1000,uniform,0.5,50.0,195,295,1.95,2.95,38,75,38,-1,-1,4.643888473510742,0.9999999999999996
lrs2,120,4,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6374802632562566873/00024.mp4,1000,uniform,0.75,75.0,195,295,1.95,2.95,56,75,56,-1,-1,4.643888473510742,0.9999999999999996
lrs2,120,4,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6374802632562566873/00024.mp4,1000,local,0.25,25.0,195,295,1.95,2.95,9,35,49,40,74,4.643888473510742,0.9999999999999996
lrs2,120,4,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6374802632562566873/00024.mp4,1000,local,0.5,50.0,195,295,1.95,2.95,18,35,58,40,74,4.643888473510742,0.9999999999999996
lrs2,120,4,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6374802632562566873/00024.mp4,1000,local,0.75,75.0,195,295,1.95,2.95,26,35,66,40,74,4.643888473510742,0.9999999999999996
lrs2,120,4,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6374802632562566873/00024.mp4,1000,full,1.0,100.0,195,295,1.95,2.95,75,75,75,-1,-1,4.643888473510742,0.9999999999999996
lrs2,120,5,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6375181448678007969/00005.mp4,1000,uniform,0.25,25.0,172,272,1.72,2.72,19,75,19,-1,-1,4.643888473510742,1.0
lrs2,120,5,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6375181448678007969/00005.mp4,1000,uniform,0.5,50.0,172,272,1.72,2.72,38,75,38,-1,-1,4.643888473510742,1.0
lrs2,120,5,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6375181448678007969/00005.mp4,1000,uniform,0.75,75.0,172,272,1.72,2.72,56,75,56,-1,-1,4.643888473510742,1.0
lrs2,120,5,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6375181448678007969/00005.mp4,1000,local,0.25,25.0,172,272,1.72,2.72,10,40,45,35,74,4.643888473510742,1.0
lrs2,120,5,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6375181448678007969/00005.mp4,1000,local,0.5,50.0,172,272,1.72,2.72,20,40,55,35,74,4.643888473510742,1.0
lrs2,120,5,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6375181448678007969/00005.mp4,1000,local,0.75,75.0,172,272,1.72,2.72,30,40,65,35,74,4.643888473510742,1.0
lrs2,120,5,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6375181448678007969/00005.mp4,1000,full,1.0,100.0,172,272,1.72,2.72,75,75,75,-1,-1,4.643888473510742,1.0
lrs2,120,6,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6375181448678076214/00002.mp4,1000,uniform,0.25,25.0,60,160,0.6,1.6,19,75,19,-1,-1,1.2700746059417725,0.4946703203506809
lrs2,120,6,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6375181448678076214/00002.mp4,1000,uniform,0.5,50.0,60,160,0.6,1.6,38,75,38,-1,-1,1.375191569328308,0.7208075157843947
lrs2,120,6,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6375181448678076214/00002.mp4,1000,uniform,0.75,75.0,60,160,0.6,1.6,56,75,56,-1,-1,1.430650234222412,0.7981383405761724
lrs2,120,6,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6375181448678076214/00002.mp4,1000,local,0.25,25.0,60,160,0.6,1.6,11,43,43,6,48,1.2823387384414673,0.47579499392364155
lrs2,120,6,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6375181448678076214/00002.mp4,1000,local,0.5,50.0,60,160,0.6,1.6,22,43,54,6,48,1.3798105716705322,0.7468214264812407
lrs2,120,6,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6375181448678076214/00002.mp4,1000,local,0.75,75.0,60,160,0.6,1.6,32,43,64,6,48,1.3574881553649902,0.7421611118198463
lrs2,120,6,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6375181448678076214/00002.mp4,1000,full,1.0,100.0,60,160,0.6,1.6,75,75,75,-1,-1,1.3934898376464844,0.8052202618144485
lrs2,120,7,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6336917155541276097/00007.mp4,1000,uniform,0.25,25.0,121,221,1.21,2.21,19,75,19,-1,-1,3.8674685955047607,0.9998365237101535
lrs2,120,7,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6336917155541276097/00007.mp4,1000,uniform,0.5,50.0,121,221,1.21,2.21,38,75,38,-1,-1,3.7662835121154785,0.9998223450700485
lrs2,120,7,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6336917155541276097/00007.mp4,1000,uniform,0.75,75.0,121,221,1.21,2.21,56,75,56,-1,-1,3.7652230262756348,0.99990944755597
lrs2,120,7,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6336917155541276097/00007.mp4,1000,local,0.25,25.0,121,221,1.21,2.21,10,42,43,22,63,3.1676883697509766,0.9999066997461384
lrs2,120,7,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6336917155541276097/00007.mp4,1000,local,0.5,50.0,121,221,1.21,2.21,21,42,54,22,63,3.921159029006958,0.9999023181099095
lrs2,120,7,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6336917155541276097/00007.mp4,1000,local,0.75,75.0,121,221,1.21,2.21,32,42,65,22,63,3.1236884593963623,0.9998805565026082
lrs2,120,7,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6336917155541276097/00007.mp4,1000,full,1.0,100.0,121,221,1.21,2.21,75,75,75,-1,-1,3.8755478858947754,0.9998715259090997
lrs2,121,0,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6375448166147161013/00031.mp4,1000,uniform,0.25,25.0,103,203,1.03,2.03,19,75,19,-1,-1,3.7462046146392822,0.9999999999999999
lrs2,121,0,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6375448166147161013/00031.mp4,1000,uniform,0.5,50.0,103,203,1.03,2.03,38,75,38,-1,-1,3.739793539047241,0.9999999999999999
lrs2,121,0,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6375448166147161013/00031.mp4,1000,uniform,0.75,75.0,103,203,1.03,2.03,56,75,56,-1,-1,3.7393264770507812,0.9999999999999999
lrs2,121,0,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6375448166147161013/00031.mp4,1000,local,0.25,25.0,103,203,1.03,2.03,10,42,43,17,58,3.741917133331299,0.9999999999999999
lrs2,121,0,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6375448166147161013/00031.mp4,1000,local,0.5,50.0,103,203,1.03,2.03,21,42,54,17,58,3.7427778244018555,0.9999999999999999
lrs2,121,0,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6375448166147161013/00031.mp4,1000,local,0.75,75.0,103,203,1.03,2.03,32,42,65,17,58,3.7409493923187256,0.9999999999999999
lrs2,121,0,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6375448166147161013/00031.mp4,1000,full,1.0,100.0,103,203,1.03,2.03,75,75,75,-1,-1,3.74831223487854,0.9999999999999999
lrs2,121,1,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6375480378401815497/00001.mp4,1000,uniform,0.25,25.0,121,221,1.21,2.21,19,75,19,-1,-1,1.3211764097213745,0.6340277082399434
lrs2,121,1,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6375480378401815497/00001.mp4,1000,uniform,0.5,50.0,121,221,1.21,2.21,38,75,38,-1,-1,1.3492740392684937,0.708012199315111
lrs2,121,1,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6375480378401815497/00001.mp4,1000,uniform,0.75,75.0,121,221,1.21,2.21,56,75,56,-1,-1,1.3391679525375366,0.7527365261424853
lrs2,121,1,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6375480378401815497/00001.mp4,1000,local,0.25,25.0,121,221,1.21,2.21,10,42,43,22,63,1.3244502544403076,0.6205982642635438
lrs2,121,1,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6375480378401815497/00001.mp4,1000,local,0.5,50.0,121,221,1.21,2.21,21,42,54,22,63,1.347984790802002,0.7080411953703937
lrs2,121,1,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6375480378401815497/00001.mp4,1000,local,0.75,75.0,121,221,1.21,2.21,32,42,65,22,63,1.2966830730438232,0.7626132226149037
lrs2,121,1,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6375480378401815497/00001.mp4,1000,full,1.0,100.0,121,221,1.21,2.21,75,75,75,-1,-1,1.3076977729797363,0.7544044059386441
lrs2,121,2,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6375480378401815497/00004.mp4,1000,uniform,0.25,25.0,70,170,0.7,1.7,19,75,19,-1,-1,1.3773044347763062,0.609792991188405
lrs2,121,2,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6375480378401815497/00004.mp4,1000,uniform,0.5,50.0,70,170,0.7,1.7,38,75,38,-1,-1,1.3828614950180054,0.632763520569135
lrs2,121,2,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6375480378401815497/00004.mp4,1000,uniform,0.75,75.0,70,170,0.7,1.7,56,75,56,-1,-1,1.4459898471832275,0.6859976220922633
lrs2,121,2,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6375480378401815497/00004.mp4,1000,local,0.25,25.0,70,170,0.7,1.7,10,42,43,9,50,1.3085404634475708,0.7207558852323438
lrs2,121,2,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6375480378401815497/00004.mp4,1000,local,0.5,50.0,70,170,0.7,1.7,21,42,54,9,50,1.6224637031555176,0.7728650197880631
lrs2,121,2,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6375480378401815497/00004.mp4,1000,local,0.75,75.0,70,170,0.7,1.7,32,42,65,9,50,1.3841131925582886,0.7775405659694474
lrs2,121,2,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6375480378401815497/00004.mp4,1000,full,1.0,100.0,70,170,0.7,1.7,75,75,75,-1,-1,1.564478874206543,0.8022730504259287
lrs2,121,3,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6375480378401815497/00011.mp4,1000,uniform,0.25,25.0,61,161,0.61,1.61,19,75,19,-1,-1,1.3387322425842285,0.6565846442813215
lrs2,121,3,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6375480378401815497/00011.mp4,1000,uniform,0.5,50.0,61,161,0.61,1.61,38,75,38,-1,-1,1.6979222297668457,0.7424478664830061
lrs2,121,3,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6375480378401815497/00011.mp4,1000,uniform,0.75,75.0,61,161,0.61,1.61,56,75,56,-1,-1,1.50668203830719,0.7643675174812616
lrs2,121,3,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6375480378401815497/00011.mp4,1000,local,0.25,25.0,61,161,0.61,1.61,10,42,43,7,48,1.3277262449264526,0.6538346585637524
lrs2,121,3,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6375480378401815497/00011.mp4,1000,local,0.5,50.0,61,161,0.61,1.61,21,42,54,7,48,1.4667494297027588,0.6608280423942268
lrs2,121,3,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6375480378401815497/00011.mp4,1000,local,0.75,75.0,61,161,0.61,1.61,32,42,65,7,48,1.3944344520568848,0.7923890317751089
lrs2,121,3,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6375480378401815497/00011.mp4,1000,full,1.0,100.0,61,161,0.61,1.61,75,75,75,-1,-1,1.599724531173706,0.8389152711096401
lrs2,121,4,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6375480378401815497/00024.mp4,1000,uniform,0.25,25.0,181,281,1.81,2.81,19,75,19,-1,-1,4.643888473510742,0.9999999999999999
lrs2,121,4,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6375480378401815497/00024.mp4,1000,uniform,0.5,50.0,181,281,1.81,2.81,38,75,38,-1,-1,4.643888473510742,0.9999999999999999
lrs2,121,4,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6375480378401815497/00024.mp4,1000,uniform,0.75,75.0,181,281,1.81,2.81,56,75,56,-1,-1,4.643888473510742,0.9999999999999999
lrs2,121,4,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6375480378401815497/00024.mp4,1000,local,0.25,25.0,181,281,1.81,2.81,10,38,47,37,74,4.643888473510742,0.9999999999999999
lrs2,121,4,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6375480378401815497/00024.mp4,1000,local,0.5,50.0,181,281,1.81,2.81,19,38,56,37,74,4.643888473510742,0.9999999999999999
lrs2,121,4,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6375480378401815497/00024.mp4,1000,local,0.75,75.0,181,281,1.81,2.81,28,38,65,37,74,4.643888473510742,0.9999999999999999
lrs2,121,4,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6375480378401815497/00024.mp4,1000,full,1.0,100.0,181,281,1.81,2.81,75,75,75,-1,-1,4.643888473510742,0.9999999999999999
lrs2,121,5,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6375516456127164915/00004.mp4,1000,uniform,0.25,25.0,61,161,0.61,1.61,19,75,19,-1,-1,1.2546703815460205,0.4963020951125127
lrs2,121,5,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6375516456127164915/00004.mp4,1000,uniform,0.5,50.0,61,161,0.61,1.61,38,75,38,-1,-1,1.4033689498901367,0.6021751606872155
lrs2,121,5,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6375516456127164915/00004.mp4,1000,uniform,0.75,75.0,61,161,0.61,1.61,56,75,56,-1,-1,1.5769214630126953,0.6542917310949934
lrs2,121,5,/home/nabizadz/Projects/Mahsa/datasets/lrs2/lrs2_v1/mvlrs_v1/main/6375516456127164915/00004.mp4,1000,local,0.25,25.0,61,161,0.61,1.61,10,42,43,7,48,1.1751421689987183,0.48834121795069046
